"ID","ESTU","PROV","date","year_month","sex","age_group","sector_eu","sector_eu_without","education","indep","ideology","identity","income","work_sit_fact","PESO"
"78_2",3226,8,2018-10-01,"2018-10",1,"50-54","Non-tradable sectors",NA,3,0,3,4,3,"Unemployed",NA
"8_1",3113,8,2015-09-30,"2015-09",1,"60-64","Non-tradable sectors",NA,3,0,7,3,5,"Retired",NA
"8_1",3191,8,2017-10-02,"2017-10",1,"60-64","Non-tradable sectors",NA,3,NA,5,4,NA,"Currently working",NA
"8_1",3202,8,2017-12-28,"2017-12",1,"60-64","Non-tradable sectors",NA,3,0,5,3,NA,"Currently working",1.8325
"8_1",3226,8,2018-10-01,"2018-10",1,"60-64","Non-tradable sectors",NA,3,1,3,5,NA,"Currently working",NA
"8_2",3113,8,2015-09-30,"2015-09",1,"60-64","Non-tradable sectors",NA,3,0,4,3,7,"Unemployed",NA
"8_2",3191,8,2017-10-02,"2017-10",1,"60-64","Non-tradable sectors",NA,3,0,1,4,9,"Retired",NA
"8_2",3202,8,2017-12-28,"2017-12",1,"60-64","Non-tradable sectors",NA,3,0,6,4,8,"Currently working",1.8325
"8_2",3226,8,2018-10-01,"2018-10",1,"60-64","Non-tradable sectors",NA,3,1,3,5,NA,"Retired",NA
"8_3",3113,25,2015-09-30,"2015-09",1,"60-64","Non-tradable sectors",NA,3,1,2,4,5,"Unemployed",NA
"8_3",3191,43,2017-10-02,"2017-10",1,"60-64","Non-tradable sectors",NA,3,0,2,4,9,"Currently working",NA
"8_3",3202,8,2017-12-28,"2017-12",1,"60-64","Non-tradable sectors",NA,3,NA,NA,1,6,"Retired",1.8325
"8_3",3226,8,2018-10-01,"2018-10",1,"60-64","Non-tradable sectors",NA,3,1,2,5,5,"Unemployed",NA
"81_1",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,2,0,1,3,7,"Currently working",NA
"81_1",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,2,1,3,4,NA,"Unemployed",NA
"81_1",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,2,0,7,3,NA,"Currently working",1.8325
"81_1",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,2,0,5,1,1,"Unemployed",NA
"81_2",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,2,0,5,3,NA,"Retired",NA
"81_2",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,2,0,3,5,6,"Currently working",NA
"81_2",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,2,NA,NA,3,NA,"Currently working",1.8325
"81_2",3226,17,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,2,1,2,4,5,"Currently working",NA
"81_3",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,2,NA,5,3,6,"Currently working",NA
"81_3",3191,17,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,2,0,1,3,4,"Currently working",NA
"81_3",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,2,0,5,4,6,"Currently working",1.8325
"81_3",3226,43,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,2,0,NA,3,3,"Unemployed",NA
"82_1",3113,8,2015-09-30,"2015-09",1,"55-59","Non-tradable sectors",NA,2,1,1,4,5,"Currently working",NA
"82_1",3191,17,2017-10-02,"2017-10",1,"55-59","Non-tradable sectors",NA,2,NA,NA,5,NA,"Currently working",NA
"82_1",3202,8,2017-12-28,"2017-12",1,"55-59","Non-tradable sectors",NA,2,1,3,3,5,"Unemployed",1.8325
"82_1",3226,8,2018-10-01,"2018-10",1,"55-59","Non-tradable sectors",NA,2,0,6,3,3,"Unemployed",NA
"83_1",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,4,1,1,4,5,"Currently working",NA
"83_1",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,4,0,2,3,6,"Unemployed",NA
"83_1",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,4,0,3,NA,7,"Unemployed",1.8325
"83_1",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,4,0,NA,3,NA,"Currently working",NA
"84_1",3113,8,2015-09-30,"2015-09",1,"55-59","Non-tradable sectors",NA,4,0,5,3,6,"Currently working",NA
"84_1",3191,8,2017-10-02,"2017-10",1,"55-59","Non-tradable sectors",NA,4,NA,NA,2,4,"Retired",NA
"84_1",3202,8,2017-12-28,"2017-12",1,"55-59","Non-tradable sectors",NA,4,0,1,3,NA,"Currently working",1.8325
"84_1",3226,8,2018-10-01,"2018-10",1,"55-59","Non-tradable sectors",NA,4,0,2,3,NA,"Currently working",NA
"84_2",3113,43,2015-09-30,"2015-09",1,"55-59","Non-tradable sectors",NA,4,1,3,4,7,"Retired",NA
"84_2",3191,8,2017-10-02,"2017-10",1,"55-59","Non-tradable sectors",NA,4,0,5,1,7,"Currently working",NA
"84_2",3202,8,2017-12-28,"2017-12",1,"55-59","Non-tradable sectors",NA,4,1,3,5,8,"Currently working",1.8325
"84_2",3226,8,2018-10-01,"2018-10",1,"55-59","Non-tradable sectors",NA,4,0,4,3,NA,"Currently working",NA
"85_1",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,5,0,2,3,8,"Currently working",NA
"85_1",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,5,0,6,1,11,"Currently working",NA
"85_1",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,5,1,4,4,NA,"Currently working",1.8325
"85_1",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,5,1,5,4,7,"Currently working",NA
"85_2",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,5,0,2,NA,9,"Currently working",NA
"85_2",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,5,NA,3,5,10,"Currently working",NA
"85_2",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,5,0,4,3,NA,"Currently working",1.8325
"85_2",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,5,NA,3,5,NA,"Currently working",NA
"85_3",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,5,1,3,5,9,"Retired",NA
"85_3",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,5,NA,NA,NA,9,"Currently working",NA
"85_3",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,5,NA,4,3,7,"Currently working",1.8325
"85_3",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,5,NA,5,4,8,"Currently working",NA
"86_1",3113,8,2015-09-30,"2015-09",1,"55-59","Non-tradable sectors",NA,5,1,5,5,8,"Currently working",NA
"86_1",3191,8,2017-10-02,"2017-10",1,"55-59","Non-tradable sectors",NA,5,NA,5,3,NA,"Currently working",NA
"86_1",3202,8,2017-12-28,"2017-12",1,"55-59","Non-tradable sectors",NA,5,1,2,5,NA,"Currently working",1.8325
"86_1",3226,8,2018-10-01,"2018-10",1,"55-59","Non-tradable sectors",NA,5,0,3,4,4,"Unemployed",NA
"87_1",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,3,1,4,5,8,NA,NA
"87_1",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,3,NA,NA,1,6,"Currently working",NA
"87_1",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,3,0,NA,3,7,"Unemployed",1.8325
"87_1",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,3,0,3,4,6,"Currently working",NA
"89_1",3113,8,2015-09-30,"2015-09",2,"55-59","Non-tradable sectors",NA,1,0,5,3,6,"Currently working",NA
"89_1",3191,8,2017-10-02,"2017-10",2,"55-59","Non-tradable sectors",NA,1,0,7,3,NA,"Retired",NA
"89_1",3202,8,2017-12-28,"2017-12",2,"55-59","Non-tradable sectors",NA,1,0,2,2,3,"Unemployed",1.8325
"89_1",3226,8,2018-10-01,"2018-10",2,"55-59","Non-tradable sectors",NA,1,1,3,4,2,"Unemployed",NA
"9_1",3113,8,2015-09-30,"2015-09",2,"60-64","Non-tradable sectors",NA,1,NA,NA,3,NA,"Retired",NA
"9_1",3191,8,2017-10-02,"2017-10",2,"60-64","Non-tradable sectors",NA,1,NA,NA,3,NA,NA,NA
"9_1",3202,8,2017-12-28,"2017-12",2,"60-64","Non-tradable sectors",NA,1,0,4,3,5,"Unemployed",1.8325
"9_1",3226,8,2018-10-01,"2018-10",2,"60-64","Non-tradable sectors",NA,1,0,3,3,NA,"Currently working",NA
"9_2",3113,8,2015-09-30,"2015-09",2,"60-64","Non-tradable sectors",NA,1,NA,NA,3,NA,"Currently working",NA
"9_2",3191,8,2017-10-02,"2017-10",2,"60-64","Non-tradable sectors",NA,1,0,3,4,5,NA,NA
"9_2",3202,8,2017-12-28,"2017-12",2,"60-64","Non-tradable sectors",NA,1,0,4,4,7,"Currently working",1.8325
"9_2",3226,8,2018-10-01,"2018-10",2,"60-64","Non-tradable sectors",NA,1,0,1,4,NA,"Retired",NA
"9_3",3113,8,2015-09-30,"2015-09",2,"60-64","Non-tradable sectors",NA,1,0,8,1,5,NA,NA
"9_3",3191,25,2017-10-02,"2017-10",2,"60-64","Non-tradable sectors",NA,1,NA,3,2,NA,"Currently working",NA
"9_3",3202,8,2017-12-28,"2017-12",2,"60-64","Non-tradable sectors",NA,1,0,7,2,5,NA,1.8325
"9_3",3226,8,2018-10-01,"2018-10",2,"60-64","Non-tradable sectors",NA,1,0,2,3,NA,"Retired",NA
"94_1",3113,8,2015-09-30,"2015-09",1,"80+","Non-tradable sectors",NA,4,0,6,1,5,"Retired",NA
"94_1",3191,8,2017-10-02,"2017-10",1,"80+","Non-tradable sectors",NA,4,NA,NA,3,NA,"Retired",NA
"94_1",3202,8,2017-12-28,"2017-12",1,"80+","Non-tradable sectors",NA,4,NA,NA,3,NA,"Retired",1.8325
"94_1",3226,8,2018-10-01,"2018-10",1,"80+","Non-tradable sectors",NA,4,1,1,4,4,"Retired",NA
"99_1",3113,8,2015-09-30,"2015-09",2,"80+","Non-tradable sectors",NA,1,1,5,5,3,"Retired",NA
"99_1",3191,8,2017-10-02,"2017-10",2,"80+","Non-tradable sectors",NA,1,1,1,5,NA,"Retired",NA
"99_1",3202,8,2017-12-28,"2017-12",2,"80+","Non-tradable sectors",NA,1,0,4,3,4,"Retired",1.8325
"99_1",3226,8,2018-10-01,"2018-10",2,"80+","Non-tradable sectors",NA,1,1,4,5,5,"Retired",NA
"99_2",3113,8,2015-09-30,"2015-09",2,"80+","Non-tradable sectors",NA,1,NA,NA,3,4,"Retired",NA
"99_2",3191,8,2017-10-02,"2017-10",2,"80+","Non-tradable sectors",NA,1,0,NA,3,NA,"Retired",NA
"99_2",3202,8,2017-12-28,"2017-12",2,"80+","Non-tradable sectors",NA,1,1,3,5,5,"Retired",1.8325
"99_2",3226,8,2018-10-01,"2018-10",2,"80+","Non-tradable sectors",NA,1,0,NA,3,3,"Retired",NA
"99_3",3113,8,2015-09-30,"2015-09",2,"80+","Non-tradable sectors",NA,1,1,NA,5,4,"Retired",NA
"99_3",3191,8,2017-10-02,"2017-10",2,"80+","Non-tradable sectors",NA,1,0,3,4,5,"Retired",NA
"99_3",3202,8,2017-12-28,"2017-12",2,"80+","Non-tradable sectors",NA,1,NA,NA,3,5,"Retired",1.8325
"99_3",3226,8,2018-10-01,"2018-10",2,"80+","Non-tradable sectors",NA,1,0,6,3,1,NA,NA
"99_4",3113,8,2015-09-30,"2015-09",2,"80+","Non-tradable sectors",NA,1,NA,8,1,NA,"Retired",NA
"99_4",3191,25,2017-10-02,"2017-10",2,"80+","Non-tradable sectors",NA,1,0,10,1,5,"Retired",NA
"99_4",3202,8,2017-12-28,"2017-12",2,"80+","Non-tradable sectors",NA,1,NA,8,2,4,"Retired",1.8325
"99_4",3226,8,2018-10-01,"2018-10",2,"80+","Non-tradable sectors",NA,1,NA,5,4,NA,"Retired",NA
